customer_id,customer_name,age,gender,city
1104,neha,-,male,nagpur
1105,sai,51,female,nashik
1106, , ,f,mumbai
1107,rohan, ,female, 
1108,neha,-,m,nashik
1109,akash, ,male,mumbai
1110,neha,57,, 
1111,rohan,,female,mumbai
1112,priya,22,m,nagpur
1113,pratik,,male,pune
1114,sai, ,male,pune
1115,meera,34,f,nagpur
1116, , ,,mumbai
1117,meera,32,male,thane
1118,rohan, ,f,thane
1119,madhuri,-,male,nashik
1120,meera,-,,nagpur
1121,pratik,-,male,nagpur
1122,madhuri,56,, 
1123,pratik, ,,thane
1124,madhuri,,m,mumbai
1125,akash, ,m,nashik
1126,sai,-,female,thane
1127,neha,-,,nashik
1128,pratik,-,f,nagpur
1129,priya,34,m,pune
1130,meera, ,female,nagpur
1131,priya,-,m,thane
1132,sai,,,nashik
1133,meera,,m,nashik
1134,neha,,female,pune
1135,madhuri,,f,nagpur
1136, ,50,male,nashik
1137,pratik, ,f,nashik
1138,priya, ,female,thane
1139,sai, ,female,mumbai
1140,priya,,m,pune
1141, ,46,, 
1142,priya,19,,thane
1143,akash,60,m,pune
1144,madhuri,28,,pune
1145,akash,-,m,thane
1146,neha, ,male,thane
1147,rohan,-,f,pune
1148,rohan,,female,nagpur
1149,priya,26,f,nashik
1150,priya,25,female,thane
1151,neha,-,male,mumbai
1152,neha, ,m,mumbai
1153,pratik,56,female,pune
1154,akash,,male,pune
1155,neha,,male,thane
1156, ,-,,mumbai
1157,neha,,male,nagpur
1158,pratik,24,f,thane
1159,akash,-,,mumbai
1160,madhuri,,m,nagpur
1161,madhuri,-,m,thane
1162, ,-,female,nashik
1163,priya, ,f,nashik
1164,priya, ,f, 
1165,priya,21,female,nashik
1166,pratik,,f,mumbai
1167,madhuri, ,,nagpur
1168,rohan,,female,thane
1169,rohan,36,female, 
1170,madhuri,-,male,pune
1171,sai,44,,nashik
1172,neha, ,female,mumbai
1173,priya,52,female,nashik
1174,pratik,38,female, 
1175,neha,-,f,thane
1176, ,,f,mumbai
1177,pratik, ,m, 
1178,pratik,-,f,mumbai
1179,neha,,male,pune
1180, ,,m, 
1181,neha,,,thane
1182, ,-,male,mumbai
1183,madhuri,-,m,mumbai
1184,priya,-,m,thane
1185, ,21,,thane
1186,madhuri, ,,nagpur
1187,rohan,46,m,pune
1188,rohan,48,female,mumbai
1189,sai,,m,thane
1190,meera,-,male,pune
1191,akash,44,,thane
1192,madhuri,-,male,nagpur
1193,akash, ,male,nagpur
1194,madhuri,-,,mumbai
1195,sai,36,m,nagpur
1196,rohan, ,,pune
1197,pratik,,m,thane
1198,priya,-,male, 
1199,pratik,,male,nashik
1200, , ,female,thane
1201,pratik,23,f,pune
1202,pratik, ,f,nagpur
1203,pratik, ,f, 
1204,madhuri,-,male,pune
1205, ,37,m,nashik
1206,priya, ,,pune
1207,sai, ,f, 
1208,pratik,-,,thane
1209,meera,19,f,nagpur
1210,sai,37,,nashik
1211,sai, ,,thane
1212,sai,,male,nashik
1213,priya,51,m,nashik
1214,madhuri,,,pune
1215,meera,59,,nagpur
1216, ,38,,nashik
1217,sai, ,m,nagpur
1218,rohan, ,male,nagpur
1219,sai, ,male,pune
1220,pratik, ,,thane
1221,priya, ,f,nashik
1222,priya,,m,nashik
1223,priya,-,m,pune
1224,madhuri, ,,thane
1225,rohan,-,,nagpur
1226,madhuri, ,female,thane
1227,pratik,21,,thane
1228,neha,44,f,nashik
1229,priya,,m,nashik
1230, ,-,male,pune
1231,madhuri, ,f,nagpur
1232,madhuri,40,,pune
1233,meera, ,f,pune
1234,meera,-,,nashik
1235,pratik,,,thane
1236,meera,31,, 
1237,sai,36,male,pune
1238,pratik, ,m, 
1239,neha, ,,thane
1240,neha,45,male,nashik
1241, , ,male,mumbai
1242,meera,43,female,nashik
1243,pratik,48,m,thane
1244, ,-,, 
1245,madhuri,-,female,nashik
1246, , ,female,mumbai
1247,neha,,female,nashik
1248,neha, ,f,thane
1249,akash, ,,nagpur
1250,madhuri,-,f, 
1251,akash, ,male, 
1252,neha,55,female,nashik
1253,akash,48,female,thane
1254,meera,45,f, 
1255, ,-,,pune
1256,rohan,-,male,mumbai
1257,rohan,,f,nagpur
1258,neha,,,thane
1259,akash,,f, 
1260,madhuri, ,,nagpur
1261,neha,-,male,nashik
1262,madhuri,-,f,thane
1263,priya,57,f,thane
1264,neha,35,male,pune
1265,akash, ,male, 
1266,sai, ,f,pune
1267,akash, ,,pune
1268,pratik,-,m,nashik
1269,pratik,21,male,nashik
1270,priya,-,male, 
1271,priya,-,male,pune
1272,madhuri,,male, 
1273,pratik,-,, 
1274,rohan,-,female,mumbai
1275,neha,,male, 
1276,priya, ,f,nashik
1277,pratik,20,m,pune
1278,neha,-,f,thane
1279, , ,m,thane
1280,madhuri,-,f,nashik
1281,neha,56,,nashik
1282, ,-,female,nagpur
1283, , ,f,nagpur
1284,sai,48,male,nashik
1285, ,,, 
1286,sai,,,pune
1287,akash,,male,thane
1288,neha,-,,thane
1289,akash, ,f,thane
1290,priya,33,male, 
1291,akash,-,female,thane
1292,sai,,m,thane
1293,priya,,female,nagpur
1294,meera,19,m,nagpur
1295,neha,48,f,mumbai
1296,rohan, ,female,nashik
1297,neha,37,,nagpur
1298,neha,54,f,mumbai
1299,priya,20,m,nagpur
1300, ,32,,thane
1301,sai,19,f,pune
1302,akash,-,female,thane
1303, ,50,f, 
1304,akash,-,f, 
1305,pratik,,male,pune
1306,priya,,male,nashik
1307, ,20,f, 
1308,sai, ,m,mumbai
1309,madhuri,45,m,thane
1310,akash,44,m,nagpur
1311,priya, ,male,mumbai
1312,madhuri,39,, 
1313,neha,51,f,nashik
1314,meera,-,m,mumbai
1315,rohan, ,m,nashik
1316,priya,36,male,nashik
1317, ,,f,thane
1318,priya,19,f,mumbai
1319,pratik, ,female,nashik
1320,pratik,,f,mumbai
1321,sai,-,m, 
1322,sai,-,m, 
1323,neha, ,female,mumbai
1324,sai, ,male, 
1325,akash,-,f,nagpur
1326,meera,,m, 
1327,meera, ,,thane
1328,neha,,male,nagpur
1329,pratik, ,female,nagpur
1330,sai,,female,nagpur
1331,meera, ,male,pune
1332,madhuri, ,female,thane
1333,pratik,-,male,mumbai
1334, ,,m,thane
1335,priya,21,female,nagpur
1336,pratik, ,f,nashik
1337,neha,39,,pune
1338, ,-,,nashik
1339,sai,-,,nashik
1340,sai,-,,nashik
1341,meera,-,, 
1342, ,26,female,nagpur
1343,pratik,-,m, 
1344, ,-,f,nashik
1345,akash,,m,mumbai
1346,madhuri,-,,nashik
1347,meera, ,male,nashik
1348,priya,25,f,pune
1349,sai, ,female,mumbai
1350,madhuri,42,f,thane
1351,priya,31,f, 
1352, ,,f,mumbai
1353,rohan,24,m,mumbai
1354,madhuri,19,male,mumbai
1355,pratik,,f,thane
1356,meera,-,male,thane
1357,priya,,m,nagpur
1358, ,-,,mumbai
1359,neha, ,f,nagpur
1360,rohan,-,m, 
1361,neha,22,f,pune
1362,pratik,-,m,nagpur
1363,pratik,-,male,nashik
1364,sai,,male,nagpur
1365,akash, ,m,thane
1366,akash, ,male,nagpur
1367,meera,-,male,thane
1368, , ,m,mumbai
1369,meera, ,f,pune
1370,meera,36,,thane
1371,rohan, ,m, 
1372,sai,18,male,nashik
1373,rohan,31,male,thane
1374, ,55,female,pune
1375,neha,,m,mumbai
1376,sai, ,f,pune
1377,akash, ,female,thane
1378,neha,,female,nashik
1379,madhuri,,f,mumbai
1380,pratik,31,male,nashik
1381,madhuri,,male,thane
1382,priya,-,female,mumbai
1383,madhuri, ,m,nagpur
1384,akash,-,,thane
1385,pratik,-,female,thane
1386,neha,,f,pune
1387,sai,,m,pune
1388,priya,,,nagpur
1389,meera, ,male, 
1390, ,-,,nashik
1391,sai,52,f,mumbai
1392,rohan,60,female, 
1393,neha,,m,nagpur
1394,neha,-,m,thane
1395,meera,,f,mumbai
1396,pratik, ,,thane
1397,meera,-,m,thane
1398,rohan,-,m,nashik
1399,sai, ,male,mumbai
1400,rohan,,,mumbai
1401, ,-,female,pune
1402,neha, ,f,thane
1403,meera, ,f,nashik
1404,rohan,-,m,nagpur
1405,pratik,23,,pune
1406,pratik, ,female,pune
1407,sai,38,m,nagpur
1408, ,53,male,mumbai
1409,pratik,-,,thane
1410,rohan,54,m,thane
1411,pratik,,,nashik
1412,sai,-,male,pune
1413,meera,-,,nashik
1414,rohan,,m,mumbai
1415, ,,f,pune
1416,sai, ,f,pune
1417,pratik,25,,thane
1418,sai,-,female,mumbai
1419,pratik,39,, 
1420,pratik,,male,nashik
1421, ,-,f,mumbai
1422, , ,,nagpur
1423,pratik, ,male, 
1424,priya, ,,nagpur
1425,sai,,f, 
1426,sai,-,,mumbai
1427,rohan, ,f,mumbai
1428,pratik,,female,nagpur
1429,rohan, ,f,nagpur
1430,akash,-,f,thane
1431,priya, ,female,mumbai
1432,rohan,46,f, 
1433,meera, ,m,pune
1434,madhuri, ,f,nagpur
1435,rohan,-,male,mumbai
1436,rohan,33,f,nagpur
1437,akash,,m,mumbai
1438,priya,-,,thane
1439,pratik,,,pune
1440,priya,-,female,pune
1441,akash,54,,thane
1442,sai,-,female, 
1443,priya, ,female,nagpur
1444,akash,,,pune
1445,neha,-,m,mumbai
1446,meera,24,male,mumbai
1447,neha,,, 
1448,akash,38,female,nashik
1449,neha,,male,mumbai
1450,akash,,m,nashik
1451,sai, ,female,pune
1452,pratik,-,male,nashik
1453,rohan,-,f,pune
1454,akash,,male,nagpur
1455,priya,-,m, 
1456, ,-,f,thane
1457,pratik, ,f,nagpur
1458,pratik,,,thane
1459,pratik,29,, 
1460,akash,29,f,nagpur
1461, , ,m,nashik
1462,akash,54,female,thane
1463,sai,-,m,pune
1464,neha,,m,mumbai
1465,madhuri, ,male,nashik
1466,pratik,-,m,pune
1467,akash,36,m,thane
1468,pratik,-,f,thane
1469,priya,,f,nagpur
1470,sai,47,,nashik
1471, ,32,male,mumbai
1472,neha,47,male,nagpur
1473,priya,,m,pune
1474,rohan,,,nagpur
1475,neha,,f,pune
1476,rohan,-,female,mumbai
1477,meera,51,male,thane
1478,pratik, ,male, 
1479,sai,36,,pune
1480,neha,-,female,thane
1481, , ,m, 
1482,pratik,-,f,nashik
1483,madhuri,19,m,mumbai
1484,neha, ,female, 
1485,sai,36,f,nashik
1486,priya, ,,mumbai
1487,sai,,f,pune
1488,neha,28,female, 
1489,akash, ,m,mumbai
1490,rohan,52,m, 
1491,sai,,female,nashik
1492,rohan,-,, 
1493,rohan, ,male,thane
1494,pratik,24,,nagpur
1495, , ,female,pune
1496,akash,,male,nashik
1497,akash, ,f,nagpur
1498,meera,,f,pune
1499,rohan,-,, 
1500,meera, ,f, 
1501,madhuri,,male,thane
1502, ,,female,pune
1503,pratik,50,female,nagpur
1504,akash,43,m,thane
1505,sai,-,,mumbai
1506,madhuri,-,m,mumbai
1507,meera,,,mumbai
1508,akash,39,m, 
1509,meera,37,male,nagpur
1510,meera, ,f, 
1511,pratik,,f,nashik
1512,madhuri,-,f,mumbai
1513,akash,,, 
1514,pratik,28,m,nagpur
1515,sai,23,f,pune
1516,sai,-,f,nashik
1517,meera,,,mumbai
1518,akash,,male,mumbai
1519,pratik,-,male, 
1520,pratik,-,female, 
1521,meera,,,pune
1522,pratik,,f,thane
1523,neha,26,female,pune
1524,meera, ,m,pune
1525,akash,24,m,nagpur
1526,pratik,50,m, 
1527,meera,-,female,pune
1528,pratik,46,f,mumbai
1529,meera, ,f,nagpur
1530,madhuri, ,f,nagpur
1531,neha,,male,nashik
1532,madhuri,,female,thane
1533,rohan, ,male, 
1534,rohan,-,f, 
1535, ,,f,nagpur
1536,priya,55,male,pune
1537,meera,-,f,mumbai
1538,akash, ,male,thane
1539,neha,-,female,nagpur
1540,madhuri, ,,mumbai
1541,meera, ,m,nagpur
1542,madhuri,-,female, 
1543,akash, ,female, 
1544,meera,19,m,thane
1545, ,41,f,nashik
1546,sai, ,, 
1547,meera,20,male, 
1548,neha,-,female,pune
1549,sai, ,f,mumbai
1550,rohan,-,m,nashik
1551,priya,35,male,nashik
1552,meera, ,,mumbai
1553,akash,29,,nagpur
1554, , ,female,nagpur
1555,pratik,,m,nagpur
1556,rohan,41,male,thane
1557,neha,,m,nashik
1558,madhuri,-,f,nashik
1559,rohan,,,thane
1560,pratik, ,,pune
1561,neha,,f,pune
1562,priya,,f,thane
1563,sai,-,female,pune
1564,madhuri,,f,thane
1565,madhuri,,,thane
1566,sai,-,,nashik
1567,madhuri, ,male, 
1568,rohan,,,thane
1569,rohan, ,female,nagpur
1570,priya,29,male,pune
1571,akash, ,m,nashik
1572, ,-,female,mumbai
1573,neha,,m, 
1574,madhuri,-,m, 
1575,priya, ,,nagpur
1576, ,,male,nashik
1577,akash,-,female,nashik
1578,sai,,,thane
1579,madhuri,,f, 
1580,pratik,35,male,mumbai
1581,sai,-,m,nashik
1582,madhuri,-,, 
1583,meera,,male,thane
1584,sai,,male,nagpur
1585,rohan, ,female,thane
1586,akash,22,m, 
1587,neha, ,m,thane
1588,sai, ,male,nashik
1589,neha,,male,mumbai
1590,meera,,f,pune
1591,akash, ,,mumbai
1592,pratik,45,m, 
1593,madhuri,56,f, 
1594,madhuri, ,female,nashik
1595,neha,23,male,nashik
1596, , ,female,pune
1597,sai,48,, 
1598,priya,-,f,nagpur
1599,priya,44,,mumbai
1600,meera,-,female, 
1601, , ,m, 
1602,pratik, ,,pune
1603,rohan,-,female,nagpur
1604,madhuri,,female, 
1605,meera,38,female,mumbai
1606,meera,-,female,mumbai
1607,priya, ,male,nashik
1608,priya,42,male,mumbai
1609,madhuri, ,,pune
1610,priya,,,nashik
1611,meera,56,,nagpur
1612,meera, ,,nashik
1613,priya,,f,thane
1614,sai,-,female,mumbai
1615,sai, ,male,nashik
1616,priya,,,nagpur
1617, ,-,female,pune
1618,akash,54,male,pune
1619,akash,51,,nashik
1620,madhuri,,m,mumbai
1621,rohan, ,female,thane
1622,meera,26,male, 
1623,pratik, ,m,nashik
1624,madhuri,48,m,thane
1625,akash,-,m,nashik
1626, ,,,mumbai
1627,priya, ,female,thane
1628,priya,,male, 
1629,neha, ,female,thane
1630,madhuri,,, 
1631,rohan,-,male,thane
1632,akash,56,female,nagpur
1633,sai,-,m,pune
1634,priya,-,m,nashik
1635,akash, ,f,nagpur
1636,neha, ,m,nashik
1637,madhuri,,male, 
1638,rohan,,male, 
1639, ,-,m,pune
1640, ,-,, 
1641,akash,,female,mumbai
1642, ,-,female,thane
1643,pratik,43,female,nagpur
1644,meera,-,female,nagpur
1645,madhuri,43,male,nagpur
1646,neha,-,,pune
1647,pratik, ,f,mumbai
1648, ,-,female,mumbai
1649,akash,-,f,thane
1650,priya,41,male,pune
1651,meera,,male,mumbai
1652,priya,-,,nagpur
1653,rohan, ,female,nagpur
1654,meera, ,m,thane
1655,pratik, ,male,nagpur
1656,priya,-,female,nashik
1657,sai,-,,thane
1658,rohan,60,female,thane
1659, ,19,female,pune
1660,pratik,-,,nagpur
1661,pratik,34,m,thane
1662,akash,47,m,nashik
1663,neha,,m,mumbai
1664,meera,36,male,mumbai
1665,madhuri,-,f, 
1666, , ,male, 
1667,priya,47,female,thane
1668,priya,,m,nashik
1669,sai,41,male,pune
1670,meera,,female,mumbai
1671,sai, ,,thane
1672,rohan, ,,nashik
1673, ,56,f, 
1674,meera,56,m,nashik
1675,madhuri,19,f,mumbai
1676,priya,-,m, 
1677,rohan,-,f,nagpur
1678,rohan,57,f,nagpur
1679,madhuri,-,male,thane
1680,madhuri,-,m, 
1681,akash,,m,nagpur
1682,rohan,38,male,pune
1683,neha,,m,nagpur
1684,meera,-,male,thane
1685,rohan, ,,pune
1686,pratik,-,m,nashik
1687,rohan,,,pune
1688,priya,-,female, 
1689,rohan,-,female,nashik
1690,rohan,,male,thane
1691,akash,49,female,thane
1692,pratik,37,f, 
1693,rohan,44,male,thane
1694,madhuri,,m,nagpur
1695,neha,,f,pune
1696,pratik,-,female,thane
1697,sai, ,f,nagpur
1698,meera, ,f,pune
1699,priya,-,f,nagpur
1700,madhuri, ,male, 
1701, ,,male, 
1702,pratik,-,male,nashik
1703,neha,,male,nagpur
1704, ,-,male,thane
1705,priya,30,m, 
1706,madhuri,-,f,nashik
1707,neha,27,f, 
1708,pratik, ,female,nashik
1709,pratik,-,f,mumbai
1710,akash,43,female,nagpur
1711,madhuri,,male, 
1712,pratik,,f,nagpur
1713,pratik,,f, 
1714,pratik,-,female,thane
1715,neha,,m, 
1716,neha,-,m,pune
1717,madhuri, ,m,thane
1718,rohan,,f,nagpur
1719,madhuri,,m,nashik
1720,priya, ,female,mumbai
1721,neha,,male, 
1722,pratik,-,f,nashik
1723,madhuri, ,,thane
1724,meera,-,f,pune
1725,sai,23,,pune
1726, , ,,nashik
1727,priya,49,m,nagpur
1728,sai,,f,nashik
1729,rohan,33,m,nashik
1730,akash,-,,nagpur
1731,meera,-,f,pune
1732,pratik,-,f,nashik
1733,rohan, ,m,thane
1734,madhuri,,male,thane
1735,pratik,51,female, 
1736,priya,,female,pune
1737,priya,-,female, 
1738,priya, ,male,nagpur
1739, , ,male,mumbai
1740,pratik,50,female,pune
1741, , ,m,nagpur
1742,sai, ,male,mumbai
1743,pratik, ,female,pune
1744,meera,-,male, 
1745,sai, ,female,nashik
1746,rohan, ,female, 
1747,meera, ,f,nagpur
1748,sai,,f,nashik
1749,madhuri,-,male,thane
1750,priya,-,f,nagpur
1751,sai,,male,pune
1752,priya,,male, 
1753,rohan, ,,nagpur
1754,sai, ,f,pune
1755,rohan,,,pune
1756,priya,32,,nagpur
1757,akash,59,,pune
1758,madhuri, ,m,thane
1759,neha, ,m,thane
1760,neha, ,, 
1761,rohan,41,male,nagpur
1762, ,25,male,thane
1763,priya,,f,nashik
1764,priya,-,m,nashik
1765,meera,40,,nashik
1766, , ,f,nagpur
1767,meera, ,,pune
1768,pratik,,m,nagpur
1769,sai,,,mumbai
1770,meera,-,m,mumbai
1771,madhuri,51,male,mumbai
1772,madhuri, ,male,nashik
1773,akash,-,,pune
1774,neha, ,,mumbai
1775,akash,51,male,nagpur
1776,pratik,,m,thane
1777,rohan,,f,nagpur
1778, ,40,m,nagpur
1779, ,,f,nagpur
1780,rohan,30,,nagpur
1781,madhuri,,,nagpur
1782,meera,-,male,pune
1783,rohan,-,male, 
1784,meera,56,female,pune
1785,akash, ,male,mumbai
1786,pratik,-,,mumbai
1787, , ,female,mumbai
1788,sai,,f,nagpur
1789,priya,25,male,nashik
1790,akash,-,female,nagpur
1791,sai,-,m,nashik
1792,meera, ,m,nagpur
1793,madhuri,,male,pune
1794,priya,,m,mumbai
1795,priya,,f,nagpur
1796,neha, ,female,mumbai
1797, ,48,,nagpur
1798,meera,,, 
1799,priya, ,female,nashik
1800,priya, ,male,pune
1801,sai,-,male,nashik
1802,priya, ,f,nagpur
1803,neha,51,female,mumbai
1804,rohan,,male,thane
1805,rohan,29,,thane
1806,akash,31,,nashik
1807,priya,41,,thane
1808,priya,27,female,nashik
1809,madhuri,18,male,thane
1810,pratik, ,male,nagpur
1811,pratik, ,male,nagpur
1812,priya,,f,nashik
1813,sai,,m,mumbai
1814,madhuri,,female,mumbai
1815, ,-,,nashik
1816, ,,female,pune
1817,pratik,-,m,thane
1818,sai,27,m,mumbai
1819,rohan,,male,pune
1820, ,,male,nashik
1821,akash,27,male,nashik
1822,madhuri, ,male,nashik
1823,madhuri,53,m,thane
1824, , ,female,mumbai
1825,madhuri,,f, 
1826,rohan,-,male,nagpur
1827,meera,-,,nagpur
1828,neha,,m,nashik
1829,madhuri, ,f, 
1830,rohan,49,,pune
1831,sai,31,female,nagpur
1832,madhuri,44,male,pune
1833,madhuri,45,,thane
1834,pratik,52,f, 
1835,neha,51,f,nagpur
1836, ,46,female,mumbai
1837,madhuri,,f,pune
1838, ,,,mumbai
1839,madhuri,,male,mumbai
1840,priya, ,, 
1841,pratik,-,male,nashik
1842,priya,53,male,pune
1843,meera,26,f,nashik
1844,akash, ,f,pune
1845,rohan,-,m,thane
1846,rohan,,female,thane
1847, ,-,female, 
1848, , ,male,mumbai
1849,neha, ,,mumbai
1850,akash,22,, 
1851,priya, ,m,thane
1852,rohan,,,thane
1853,neha,,f,nashik
1854,pratik,,female,nashik
1855,pratik,56,male, 
1856,madhuri,58,female,mumbai
1857,neha, ,m,thane
1858,sai,,m,pune
1859,meera,,f,nashik
1860,madhuri, ,,thane
1861,rohan,37,f,pune
1862,priya,-,f,nashik
1863,rohan,30,m,nagpur
1864,akash, ,f,thane
1865,rohan,,,nagpur
1866,akash, ,m, 
1867,madhuri,,m,mumbai
1868,neha,-,male,nashik
1869,neha,,f,nagpur
1870,sai, ,female,thane
1871,neha,-,,mumbai
1872,rohan,,male,pune
1873, ,-,,mumbai
1874,akash,,male,nashik
1875,akash,-,f,pune
1876, ,,male,nashik
1877,madhuri,,m,thane
1878,pratik,50,male,nagpur
1879,meera,-,m,pune
1880,sai,,m,pune
1881,rohan, ,f, 
1882, ,41,,thane
1883,akash,,male,pune
1884,neha,,m,nashik
1885,meera,-,f,nashik
1886,meera,,female,nagpur
1887,priya, ,,pune
1888,meera,-,female,nashik
1889, ,59,female,thane
1890,pratik,-,,nagpur
1891, ,-,female, 
1892,sai,,f,nashik
1893,neha,-,f,nagpur
1894,rohan,,male,nagpur
1895,rohan,46,, 
1896,pratik, ,,nashik
1897, ,,f,pune
1898,akash,-,m,nashik
1899, ,-,,nagpur
1900,meera,,m,thane
1901,neha,,m,nashik
1902,rohan,-,,pune
1903,rohan,,female,pune
1904, ,47,m,mumbai
1905,neha,,female,mumbai
1906,madhuri, ,female,mumbai
1907, , ,male,mumbai
1908,pratik,,male, 
1909, ,-,,pune
1910,sai,,female, 
1911,madhuri,,male,pune
1912,madhuri,40,f,nashik
1913, ,,f,thane
1914,meera, ,male,nagpur
1915,madhuri,-,female,nagpur
1916,neha, ,female,nashik
1917,neha,55,,nagpur
1918,neha,-,m,nagpur
1919,rohan, ,,nashik
1920,rohan,60,female,mumbai
1921, ,-,m,nashik
1922,sai,41,male,mumbai
1923,pratik,,female,nagpur
1924,madhuri, ,male,pune
1925,meera,-,m,thane
1926,meera, ,female,nashik
1927,rohan, ,male,mumbai
1928,neha,35,f,thane
1929,meera,37,female,pune
1930,priya,,m,thane
1931,neha,55,m,thane
1932,priya,38,male,nashik
1933,neha,59,,nashik
1934,akash, ,m,mumbai
1935,akash,-,female,nagpur
1936,madhuri,,f,nagpur
1937,neha, ,female,mumbai
1938,priya,,female, 
1939,priya,22,female,thane
1940, ,,f,thane
1941,neha, ,f,nashik
1942,akash,53,female,mumbai
1943, , ,m,thane
1944,meera, ,f,nagpur
1945,sai, ,male,thane
1946,priya,-,, 
1947,priya,,f, 
1948,akash,-,female, 
1949,rohan, ,f,mumbai
1950,madhuri,-,m,thane
1951,akash,,,thane
1952,akash,49,male,mumbai
1953,sai,-,m,nashik
1954,rohan,33,male,mumbai
1955,pratik,,female,thane
1956,sai, ,male,nagpur
1957,priya,40,female, 
1958,rohan,,m,nashik
1959,rohan,44,,mumbai
1960,pratik,25,m,thane
1961,akash,26,f,mumbai
1962,rohan,-,male,pune
1963,priya,,male,mumbai
1964,pratik, ,male,nashik
1965,pratik,42,m,thane
1966,pratik,49,female,pune
1967,sai,,male,nagpur
1968,madhuri,39,male,pune
1969,madhuri, ,m,pune
1970,rohan,60,,nagpur
1971,meera,46,,nagpur
1972,sai, ,male,nagpur
1973,sai,-,,mumbai
1974, ,,male,nashik
1975,madhuri,-,,thane
1976,rohan,52,, 
1977,neha, ,male,mumbai
1978, ,-,m,nagpur
1979,sai, ,male, 
1980,sai, ,,nashik
1981,madhuri,-,male,mumbai
1982,priya,,male,mumbai
1983,neha,,,thane
1984,pratik,,male, 
1985,sai,23,male, 
1986,priya,,female,nagpur
1987,meera,,m,thane
1988,meera, ,female,pune
1989,akash,,male,nashik
1990,pratik,,m,pune
1991,rohan,34,,nashik
1992,meera,52,f,mumbai
1993,rohan,-,male,thane
1994,sai,-,,pune
1995,madhuri, ,female,nashik
1996,neha,,,pune
1997,neha,-,female,nagpur
1998,rohan,22,m, 
1999,akash,,male,mumbai
2000,sai,-,m,mumbai
